datetime,num_orders,day_of_week,hour,lag_2,lag_4,lag_6,lag_8,lag_10,lag_12,rolling_mean
2018-04-19 01:00:00,37,3,1,142.0,98.0,67.0,44.0,74.0,63.0,105.8
2018-04-19 02:00:00,94,3,2,159.0,77.0,53.0,42.0,101.0,55.0,102.6
2018-04-19 03:00:00,103,3,3,37.0,142.0,98.0,67.0,44.0,74.0,101.8
2018-04-19 04:00:00,41,3,4,94.0,159.0,77.0,53.0,42.0,101.0,107.0
2018-04-19 05:00:00,24,3,5,103.0,37.0,142.0,98.0,67.0,44.0,86.8
2018-04-19 06:00:00,3,3,6,41.0,94.0,159.0,77.0,53.0,42.0,59.8
2018-04-19 07:00:00,26,3,7,24.0,103.0,37.0,142.0,98.0,67.0,53.0
2018-04-19 08:00:00,68,3,8,3.0,41.0,94.0,159.0,77.0,53.0,39.4
2018-04-19 09:00:00,62,3,9,26.0,24.0,103.0,37.0,142.0,98.0,32.4
2018-04-19 10:00:00,72,3,10,68.0,3.0,41.0,94.0,159.0,77.0,36.6
2018-04-19 11:00:00,50,3,11,62.0,26.0,24.0,103.0,37.0,142.0,46.2
2018-04-19 12:00:00,45,3,12,72.0,68.0,3.0,41.0,94.0,159.0,55.6
2018-04-19 13:00:00,42,3,13,50.0,62.0,26.0,24.0,103.0,37.0,59.4
2018-04-19 14:00:00,38,3,14,45.0,72.0,68.0,3.0,41.0,94.0,54.2
2018-04-19 15:00:00,93,3,15,42.0,50.0,62.0,26.0,24.0,103.0,49.4
2018-04-19 16:00:00,115,3,16,38.0,45.0,72.0,68.0,3.0,41.0,53.6
2018-04-19 17:00:00,69,3,17,93.0,42.0,50.0,62.0,26.0,24.0,66.6
2018-04-19 18:00:00,43,3,18,115.0,38.0,45.0,72.0,68.0,3.0,71.4
2018-04-19 19:00:00,62,3,19,69.0,93.0,42.0,50.0,62.0,26.0,71.6
2018-04-19 20:00:00,60,3,20,43.0,115.0,38.0,45.0,72.0,68.0,76.4
2018-04-19 21:00:00,67,3,21,62.0,69.0,93.0,42.0,50.0,62.0,69.8
2018-04-19 22:00:00,97,3,22,60.0,43.0,115.0,38.0,45.0,72.0,60.2
2018-04-19 23:00:00,62,3,23,67.0,62.0,69.0,93.0,42.0,50.0,65.8
2018-04-20 00:00:00,130,4,0,97.0,60.0,43.0,115.0,38.0,45.0,69.6
2018-04-20 01:00:00,65,4,1,62.0,67.0,62.0,69.0,93.0,42.0,83.2
2018-04-20 02:00:00,77,4,2,130.0,97.0,60.0,43.0,115.0,38.0,84.2
2018-04-20 03:00:00,79,4,3,65.0,62.0,67.0,62.0,69.0,93.0,86.2
2018-04-20 04:00:00,54,4,4,77.0,130.0,97.0,60.0,43.0,115.0,82.6
2018-04-20 05:00:00,17,4,5,79.0,65.0,62.0,67.0,62.0,69.0,81.0
2018-04-20 06:00:00,7,4,6,54.0,77.0,130.0,97.0,60.0,43.0,58.4
2018-04-20 07:00:00,26,4,7,17.0,79.0,65.0,62.0,67.0,62.0,46.8
2018-04-20 08:00:00,74,4,8,7.0,54.0,77.0,130.0,97.0,60.0,36.6
2018-04-20 09:00:00,47,4,9,26.0,17.0,79.0,65.0,62.0,67.0,35.6
2018-04-20 10:00:00,96,4,10,74.0,7.0,54.0,77.0,130.0,97.0,34.2
2018-04-20 11:00:00,87,4,11,47.0,26.0,17.0,79.0,65.0,62.0,50.0
2018-04-20 12:00:00,39,4,12,96.0,74.0,7.0,54.0,77.0,130.0,66.0
2018-04-20 13:00:00,67,4,13,87.0,47.0,26.0,17.0,79.0,65.0,68.6
2018-04-20 14:00:00,47,4,14,39.0,96.0,74.0,7.0,54.0,77.0,67.2
2018-04-20 15:00:00,93,4,15,67.0,87.0,47.0,26.0,17.0,79.0,67.2
2018-04-20 16:00:00,96,4,16,47.0,39.0,96.0,74.0,7.0,54.0,66.6
2018-04-20 17:00:00,60,4,17,93.0,67.0,87.0,47.0,26.0,17.0,68.4
2018-04-20 18:00:00,62,4,18,96.0,47.0,39.0,96.0,74.0,7.0,72.6
2018-04-20 19:00:00,51,4,19,60.0,93.0,67.0,87.0,47.0,26.0,71.6
2018-04-20 20:00:00,135,4,20,62.0,96.0,47.0,39.0,96.0,74.0,72.4
2018-04-20 21:00:00,114,4,21,51.0,60.0,93.0,67.0,87.0,47.0,80.8
2018-04-20 22:00:00,150,4,22,135.0,62.0,96.0,47.0,39.0,96.0,84.4
2018-04-20 23:00:00,96,4,23,114.0,51.0,60.0,93.0,67.0,87.0,102.4
2018-04-21 00:00:00,167,5,0,150.0,135.0,62.0,96.0,47.0,39.0,109.2
2018-04-21 01:00:00,119,5,1,96.0,114.0,51.0,60.0,93.0,67.0,132.4
2018-04-21 02:00:00,110,5,2,167.0,150.0,135.0,62.0,96.0,47.0,129.2
2018-04-21 03:00:00,70,5,3,119.0,96.0,114.0,51.0,60.0,93.0,128.4
2018-04-21 04:00:00,80,5,4,110.0,167.0,150.0,135.0,62.0,96.0,112.4
2018-04-21 05:00:00,43,5,5,70.0,119.0,96.0,114.0,51.0,60.0,109.2
2018-04-21 06:00:00,25,5,6,80.0,110.0,167.0,150.0,135.0,62.0,84.4
2018-04-21 07:00:00,24,5,7,43.0,70.0,119.0,96.0,114.0,51.0,65.6
2018-04-21 08:00:00,55,5,8,25.0,80.0,110.0,167.0,150.0,135.0,48.4
2018-04-21 09:00:00,78,5,9,24.0,43.0,70.0,119.0,96.0,114.0,45.4
2018-04-21 10:00:00,76,5,10,55.0,25.0,80.0,110.0,167.0,150.0,45.0
2018-04-21 11:00:00,55,5,11,78.0,24.0,43.0,70.0,119.0,96.0,51.6
2018-04-21 12:00:00,41,5,12,76.0,55.0,25.0,80.0,110.0,167.0,57.6
2018-04-21 13:00:00,58,5,13,55.0,78.0,24.0,43.0,70.0,119.0,61.0
2018-04-21 14:00:00,67,5,14,41.0,76.0,55.0,25.0,80.0,110.0,61.6
2018-04-21 15:00:00,81,5,15,58.0,55.0,78.0,24.0,43.0,70.0,59.4
2018-04-21 16:00:00,81,5,16,67.0,41.0,76.0,55.0,25.0,80.0,60.4
2018-04-21 17:00:00,61,5,17,81.0,58.0,55.0,78.0,24.0,43.0,65.6
2018-04-21 18:00:00,45,5,18,81.0,67.0,41.0,76.0,55.0,25.0,69.6
2018-04-21 19:00:00,70,5,19,61.0,81.0,58.0,55.0,78.0,24.0,67.0
2018-04-21 20:00:00,67,5,20,45.0,81.0,67.0,41.0,76.0,55.0,67.6
2018-04-21 21:00:00,57,5,21,70.0,61.0,81.0,58.0,55.0,78.0,64.8
2018-04-21 22:00:00,46,5,22,67.0,45.0,81.0,67.0,41.0,76.0,60.0
2018-04-21 23:00:00,77,5,23,57.0,70.0,61.0,81.0,58.0,55.0,57.0
2018-04-22 00:00:00,111,6,0,46.0,67.0,45.0,81.0,67.0,41.0,63.4
2018-04-22 01:00:00,59,6,1,77.0,57.0,70.0,61.0,81.0,58.0,71.6
2018-04-22 02:00:00,102,6,2,111.0,46.0,67.0,45.0,81.0,67.0,70.0
2018-04-22 03:00:00,93,6,3,59.0,77.0,57.0,70.0,61.0,81.0,79.0
2018-04-22 04:00:00,40,6,4,102.0,111.0,46.0,67.0,45.0,81.0,88.4
2018-04-22 05:00:00,26,6,5,93.0,59.0,77.0,57.0,70.0,61.0,81.0
2018-04-22 06:00:00,9,6,6,40.0,102.0,111.0,46.0,67.0,45.0,64.0
2018-04-22 07:00:00,9,6,7,26.0,93.0,59.0,77.0,57.0,70.0,54.0
2018-04-22 08:00:00,61,6,8,9.0,40.0,102.0,111.0,46.0,67.0,35.4
2018-04-22 09:00:00,56,6,9,9.0,26.0,93.0,59.0,77.0,57.0,29.0
2018-04-22 10:00:00,48,6,10,61.0,9.0,40.0,102.0,111.0,46.0,32.2
2018-04-22 11:00:00,50,6,11,56.0,9.0,26.0,93.0,59.0,77.0,36.6
2018-04-22 12:00:00,39,6,12,48.0,61.0,9.0,40.0,102.0,111.0,44.8
2018-04-22 13:00:00,42,6,13,50.0,56.0,9.0,26.0,93.0,59.0,50.8
2018-04-22 14:00:00,37,6,14,39.0,48.0,61.0,9.0,40.0,102.0,47.0
2018-04-22 15:00:00,90,6,15,42.0,50.0,56.0,9.0,26.0,93.0,43.2
2018-04-22 16:00:00,109,6,16,37.0,39.0,48.0,61.0,9.0,40.0,51.6
2018-04-22 17:00:00,51,6,17,90.0,42.0,50.0,56.0,9.0,26.0,63.4
2018-04-22 18:00:00,68,6,18,109.0,37.0,39.0,48.0,61.0,9.0,65.8
2018-04-22 19:00:00,53,6,19,51.0,90.0,42.0,50.0,56.0,9.0,71.0
2018-04-22 20:00:00,65,6,20,68.0,109.0,37.0,39.0,48.0,61.0,74.2
2018-04-22 21:00:00,100,6,21,53.0,51.0,90.0,42.0,50.0,56.0,69.2
2018-04-22 22:00:00,121,6,22,65.0,68.0,109.0,37.0,39.0,48.0,67.4
2018-04-22 23:00:00,128,6,23,100.0,53.0,51.0,90.0,42.0,50.0,81.4
2018-04-23 00:00:00,147,0,0,121.0,65.0,68.0,109.0,37.0,39.0,93.4
2018-04-23 01:00:00,74,0,1,128.0,100.0,53.0,51.0,90.0,42.0,112.2
2018-04-23 02:00:00,129,0,2,147.0,121.0,65.0,68.0,109.0,37.0,114.0
2018-04-23 03:00:00,56,0,3,74.0,128.0,100.0,53.0,51.0,90.0,119.8
2018-04-23 04:00:00,59,0,4,129.0,147.0,121.0,65.0,68.0,109.0,106.8
2018-04-23 05:00:00,23,0,5,56.0,74.0,128.0,100.0,53.0,51.0,93.0
2018-04-23 06:00:00,35,0,6,59.0,129.0,147.0,121.0,65.0,68.0,68.2
2018-04-23 07:00:00,19,0,7,23.0,56.0,74.0,128.0,100.0,53.0,60.4
2018-04-23 08:00:00,78,0,8,35.0,59.0,129.0,147.0,121.0,65.0,38.4
2018-04-23 09:00:00,67,0,9,19.0,23.0,56.0,74.0,128.0,100.0,42.8
2018-04-23 10:00:00,104,0,10,78.0,35.0,59.0,129.0,147.0,121.0,44.4
2018-04-23 11:00:00,51,0,11,67.0,19.0,23.0,56.0,74.0,128.0,60.6
2018-04-23 12:00:00,39,0,12,104.0,78.0,35.0,59.0,129.0,147.0,63.8
2018-04-23 13:00:00,71,0,13,51.0,67.0,19.0,23.0,56.0,74.0,67.8
2018-04-23 14:00:00,78,0,14,39.0,104.0,78.0,35.0,59.0,129.0,66.4
2018-04-23 15:00:00,94,0,15,71.0,51.0,67.0,19.0,23.0,56.0,68.6
2018-04-23 16:00:00,123,0,16,78.0,39.0,104.0,78.0,35.0,59.0,66.6
2018-04-23 17:00:00,76,0,17,94.0,71.0,51.0,67.0,19.0,23.0,81.0
2018-04-23 18:00:00,43,0,18,123.0,78.0,39.0,104.0,78.0,35.0,88.4
2018-04-23 19:00:00,56,0,19,76.0,94.0,71.0,51.0,67.0,19.0,82.8
2018-04-23 20:00:00,53,0,20,43.0,123.0,78.0,39.0,104.0,78.0,78.4
2018-04-23 21:00:00,53,0,21,56.0,76.0,94.0,71.0,51.0,67.0,70.2
2018-04-23 22:00:00,97,0,22,53.0,43.0,123.0,78.0,39.0,104.0,56.2
2018-04-23 23:00:00,60,0,23,53.0,56.0,76.0,94.0,71.0,51.0,60.4
2018-04-24 00:00:00,253,1,0,97.0,53.0,43.0,123.0,78.0,39.0,63.8
2018-04-24 01:00:00,77,1,1,60.0,53.0,56.0,76.0,94.0,71.0,103.2
2018-04-24 02:00:00,83,1,2,253.0,97.0,53.0,43.0,123.0,78.0,108.0
2018-04-24 03:00:00,76,1,3,77.0,60.0,53.0,56.0,76.0,94.0,114.0
2018-04-24 04:00:00,28,1,4,83.0,253.0,97.0,53.0,43.0,123.0,109.8
2018-04-24 05:00:00,36,1,5,76.0,77.0,60.0,53.0,56.0,76.0,103.4
2018-04-24 06:00:00,2,1,6,28.0,83.0,253.0,97.0,53.0,43.0,60.0
2018-04-24 07:00:00,17,1,7,36.0,76.0,77.0,60.0,53.0,56.0,45.0
2018-04-24 08:00:00,54,1,8,2.0,28.0,83.0,253.0,97.0,53.0,31.8
2018-04-24 09:00:00,58,1,9,17.0,36.0,76.0,77.0,60.0,53.0,27.4
2018-04-24 10:00:00,74,1,10,54.0,2.0,28.0,83.0,253.0,97.0,33.4
2018-04-24 11:00:00,71,1,11,58.0,17.0,36.0,76.0,77.0,60.0,41.0
2018-04-24 12:00:00,40,1,12,74.0,54.0,2.0,28.0,83.0,253.0,54.8
2018-04-24 13:00:00,37,1,13,71.0,58.0,17.0,36.0,76.0,77.0,59.4
2018-04-24 14:00:00,46,1,14,40.0,74.0,54.0,2.0,28.0,83.0,56.0
2018-04-24 15:00:00,52,1,15,37.0,71.0,58.0,17.0,36.0,76.0,53.6
2018-04-24 16:00:00,87,1,16,46.0,40.0,74.0,54.0,2.0,28.0,49.2
2018-04-24 17:00:00,70,1,17,52.0,37.0,71.0,58.0,17.0,36.0,52.4
2018-04-24 18:00:00,67,1,18,87.0,46.0,40.0,74.0,54.0,2.0,58.4
2018-04-24 19:00:00,64,1,19,70.0,52.0,37.0,71.0,58.0,17.0,64.4
2018-04-24 20:00:00,52,1,20,67.0,87.0,46.0,40.0,74.0,54.0,68.0
2018-04-24 21:00:00,99,1,21,64.0,70.0,52.0,37.0,71.0,58.0,68.0
2018-04-24 22:00:00,62,1,22,52.0,67.0,87.0,46.0,40.0,74.0,70.4
2018-04-24 23:00:00,86,1,23,99.0,64.0,70.0,52.0,37.0,71.0,68.8
2018-04-25 00:00:00,119,2,0,62.0,52.0,67.0,87.0,46.0,40.0,72.6
2018-04-25 01:00:00,37,2,1,86.0,99.0,64.0,70.0,52.0,37.0,83.6
2018-04-25 02:00:00,68,2,2,119.0,62.0,52.0,67.0,87.0,46.0,80.6
2018-04-25 03:00:00,52,2,3,37.0,86.0,99.0,64.0,70.0,52.0,74.4
2018-04-25 04:00:00,38,2,4,68.0,119.0,62.0,52.0,67.0,87.0,72.4
2018-04-25 05:00:00,38,2,5,52.0,37.0,86.0,99.0,64.0,70.0,62.8
2018-04-25 06:00:00,6,2,6,38.0,68.0,119.0,62.0,52.0,67.0,46.6
2018-04-25 07:00:00,27,2,7,38.0,52.0,37.0,86.0,99.0,64.0,40.4
2018-04-25 08:00:00,58,2,8,6.0,38.0,68.0,119.0,62.0,52.0,32.2
2018-04-25 09:00:00,61,2,9,27.0,38.0,52.0,37.0,86.0,99.0,33.4
2018-04-25 10:00:00,113,2,10,58.0,6.0,38.0,68.0,119.0,62.0,38.0
2018-04-25 11:00:00,68,2,11,61.0,27.0,38.0,52.0,37.0,86.0,53.0
2018-04-25 12:00:00,42,2,12,113.0,58.0,6.0,38.0,68.0,119.0,65.4
2018-04-25 13:00:00,49,2,13,68.0,61.0,27.0,38.0,52.0,37.0,68.4
2018-04-25 14:00:00,40,2,14,42.0,113.0,58.0,6.0,38.0,68.0,66.6
2018-04-25 15:00:00,77,2,15,49.0,68.0,61.0,27.0,38.0,52.0,62.4
2018-04-25 16:00:00,102,2,16,40.0,42.0,113.0,58.0,6.0,38.0,55.2
2018-04-25 17:00:00,53,2,17,77.0,49.0,68.0,61.0,27.0,38.0,62.0
2018-04-25 18:00:00,34,2,18,102.0,40.0,42.0,113.0,58.0,6.0,64.2
2018-04-25 19:00:00,65,2,19,53.0,77.0,49.0,68.0,61.0,27.0,61.2
2018-04-25 20:00:00,78,2,20,34.0,102.0,40.0,42.0,113.0,58.0,66.2
2018-04-25 21:00:00,88,2,21,65.0,53.0,77.0,49.0,68.0,61.0,66.4
2018-04-25 22:00:00,97,2,22,78.0,34.0,102.0,40.0,42.0,113.0,63.6
2018-04-25 23:00:00,140,2,23,88.0,65.0,53.0,77.0,49.0,68.0,72.4
2018-04-26 00:00:00,159,3,0,97.0,78.0,34.0,102.0,40.0,42.0,93.6
2018-04-26 01:00:00,51,3,1,140.0,88.0,65.0,53.0,77.0,49.0,112.4
2018-04-26 02:00:00,73,3,2,159.0,97.0,78.0,34.0,102.0,40.0,107.0
2018-04-26 03:00:00,114,3,3,51.0,140.0,88.0,65.0,53.0,77.0,104.0
2018-04-26 04:00:00,58,3,4,73.0,159.0,97.0,78.0,34.0,102.0,107.4
2018-04-26 05:00:00,19,3,5,114.0,51.0,140.0,88.0,65.0,53.0,91.0
2018-04-26 06:00:00,7,3,6,58.0,73.0,159.0,97.0,78.0,34.0,63.0
2018-04-26 07:00:00,15,3,7,19.0,114.0,51.0,140.0,88.0,65.0,54.2
2018-04-26 08:00:00,63,3,8,7.0,58.0,73.0,159.0,97.0,78.0,42.6
2018-04-26 09:00:00,73,3,9,15.0,19.0,114.0,51.0,140.0,88.0,32.4
2018-04-26 10:00:00,73,3,10,63.0,7.0,58.0,73.0,159.0,97.0,35.4
2018-04-26 11:00:00,57,3,11,73.0,15.0,19.0,114.0,51.0,140.0,46.2
2018-04-26 12:00:00,48,3,12,73.0,63.0,7.0,58.0,73.0,159.0,56.2
2018-04-26 13:00:00,69,3,13,57.0,73.0,15.0,19.0,114.0,51.0,62.8
2018-04-26 14:00:00,51,3,14,48.0,73.0,63.0,7.0,58.0,73.0,64.0
2018-04-26 15:00:00,59,3,15,69.0,57.0,73.0,15.0,19.0,114.0,59.6
2018-04-26 16:00:00,115,3,16,51.0,48.0,73.0,63.0,7.0,58.0,56.8
2018-04-26 17:00:00,59,3,17,59.0,69.0,57.0,73.0,15.0,19.0,68.4
2018-04-26 18:00:00,57,3,18,115.0,51.0,48.0,73.0,63.0,7.0,70.6
2018-04-26 19:00:00,46,3,19,59.0,59.0,69.0,57.0,73.0,15.0,68.2
2018-04-26 20:00:00,63,3,20,57.0,115.0,51.0,48.0,73.0,63.0,67.2
2018-04-26 21:00:00,89,3,21,46.0,59.0,59.0,69.0,57.0,73.0,68.0
2018-04-26 22:00:00,104,3,22,63.0,57.0,115.0,51.0,48.0,73.0,62.8
2018-04-26 23:00:00,118,3,23,89.0,46.0,59.0,59.0,69.0,57.0,71.8
2018-04-27 00:00:00,121,4,0,104.0,63.0,57.0,115.0,51.0,48.0,84.0
2018-04-27 01:00:00,54,4,1,118.0,89.0,46.0,59.0,59.0,69.0,99.0
2018-04-27 02:00:00,73,4,2,121.0,104.0,63.0,57.0,115.0,51.0,97.2
2018-04-27 03:00:00,117,4,3,54.0,118.0,89.0,46.0,59.0,59.0,94.0
2018-04-27 04:00:00,59,4,4,73.0,121.0,104.0,63.0,57.0,115.0,96.6
2018-04-27 05:00:00,26,4,5,117.0,54.0,118.0,89.0,46.0,59.0,84.8
2018-04-27 06:00:00,6,4,6,59.0,73.0,121.0,104.0,63.0,57.0,65.8
2018-04-27 07:00:00,21,4,7,26.0,117.0,54.0,118.0,89.0,46.0,56.2
2018-04-27 08:00:00,62,4,8,6.0,59.0,73.0,121.0,104.0,63.0,45.8
2018-04-27 09:00:00,102,4,9,21.0,26.0,117.0,54.0,118.0,89.0,34.8
2018-04-27 10:00:00,114,4,10,62.0,6.0,59.0,73.0,121.0,104.0,43.4
2018-04-27 11:00:00,77,4,11,102.0,21.0,26.0,117.0,54.0,118.0,61.0
2018-04-27 12:00:00,63,4,12,114.0,62.0,6.0,59.0,73.0,121.0,75.2
2018-04-27 13:00:00,53,4,13,77.0,102.0,21.0,26.0,117.0,54.0,83.6
2018-04-27 14:00:00,88,4,14,63.0,114.0,62.0,6.0,59.0,73.0,81.8
2018-04-27 15:00:00,64,4,15,53.0,77.0,102.0,21.0,26.0,117.0,79.0
2018-04-27 16:00:00,91,4,16,88.0,63.0,114.0,62.0,6.0,59.0,69.0
2018-04-27 17:00:00,96,4,17,64.0,53.0,77.0,102.0,21.0,26.0,71.8
2018-04-27 18:00:00,70,4,18,91.0,88.0,63.0,114.0,62.0,6.0,78.4
2018-04-27 19:00:00,55,4,19,96.0,64.0,53.0,77.0,102.0,21.0,81.8
2018-04-27 20:00:00,84,4,20,70.0,91.0,88.0,63.0,114.0,62.0,75.2
2018-04-27 21:00:00,92,4,21,55.0,96.0,64.0,53.0,77.0,102.0,79.2
2018-04-27 22:00:00,172,4,22,84.0,70.0,91.0,88.0,63.0,114.0,79.4
2018-04-27 23:00:00,72,4,23,92.0,55.0,96.0,64.0,53.0,77.0,94.6
2018-04-28 00:00:00,164,5,0,172.0,84.0,70.0,91.0,88.0,63.0,95.0
2018-04-28 01:00:00,128,5,1,72.0,92.0,55.0,96.0,64.0,53.0,116.8
2018-04-28 02:00:00,112,5,2,164.0,172.0,84.0,70.0,91.0,88.0,125.6
2018-04-28 03:00:00,65,5,3,128.0,72.0,92.0,55.0,96.0,64.0,129.6
2018-04-28 04:00:00,52,5,4,112.0,164.0,172.0,84.0,70.0,91.0,108.2
2018-04-28 05:00:00,24,5,5,65.0,128.0,72.0,92.0,55.0,96.0,104.2
2018-04-28 06:00:00,27,5,6,52.0,112.0,164.0,172.0,84.0,70.0,76.2
2018-04-28 07:00:00,28,5,7,24.0,65.0,128.0,72.0,92.0,55.0,56.0
2018-04-28 08:00:00,92,5,8,27.0,52.0,112.0,164.0,172.0,84.0,39.2
2018-04-28 09:00:00,103,5,9,28.0,24.0,65.0,128.0,72.0,92.0,44.6
2018-04-28 10:00:00,52,5,10,92.0,27.0,52.0,112.0,164.0,172.0,54.8
2018-04-28 11:00:00,78,5,11,103.0,28.0,24.0,65.0,128.0,72.0,60.4
2018-04-28 12:00:00,37,5,12,52.0,92.0,27.0,52.0,112.0,164.0,70.6
2018-04-28 13:00:00,73,5,13,78.0,103.0,28.0,24.0,65.0,128.0,72.4
2018-04-28 14:00:00,47,5,14,37.0,52.0,92.0,27.0,52.0,112.0,68.6
2018-04-28 15:00:00,95,5,15,73.0,78.0,103.0,28.0,24.0,65.0,57.4
2018-04-28 16:00:00,102,5,16,47.0,37.0,52.0,92.0,27.0,52.0,66.0
2018-04-28 17:00:00,66,5,17,95.0,73.0,78.0,103.0,28.0,24.0,70.8
2018-04-28 18:00:00,65,5,18,102.0,47.0,37.0,52.0,92.0,27.0,76.6
2018-04-28 19:00:00,88,5,19,66.0,95.0,73.0,78.0,103.0,28.0,75.0
2018-04-28 20:00:00,98,5,20,65.0,102.0,47.0,37.0,52.0,92.0,83.2
2018-04-28 21:00:00,74,5,21,88.0,66.0,95.0,73.0,78.0,103.0,83.8
2018-04-28 22:00:00,116,5,22,98.0,65.0,102.0,47.0,37.0,52.0,78.2
2018-04-28 23:00:00,107,5,23,74.0,88.0,66.0,95.0,73.0,78.0,88.2
2018-04-29 00:00:00,129,6,0,116.0,98.0,65.0,102.0,47.0,37.0,96.6
2018-04-29 01:00:00,83,6,1,107.0,74.0,88.0,66.0,95.0,73.0,104.8
2018-04-29 02:00:00,112,6,2,129.0,116.0,98.0,65.0,102.0,47.0,101.8
2018-04-29 03:00:00,121,6,3,83.0,107.0,74.0,88.0,66.0,95.0,109.4
2018-04-29 04:00:00,76,6,4,112.0,129.0,116.0,98.0,65.0,102.0,110.4
2018-04-29 05:00:00,15,6,5,121.0,83.0,107.0,74.0,88.0,66.0,104.2
2018-04-29 06:00:00,5,6,6,76.0,112.0,129.0,116.0,98.0,65.0,81.4
2018-04-29 07:00:00,18,6,7,15.0,121.0,83.0,107.0,74.0,88.0,65.8
2018-04-29 08:00:00,81,6,8,5.0,76.0,112.0,129.0,116.0,98.0,47.0
2018-04-29 09:00:00,81,6,9,18.0,15.0,121.0,83.0,107.0,74.0,39.0
2018-04-29 10:00:00,76,6,10,81.0,5.0,76.0,112.0,129.0,116.0,40.0
2018-04-29 11:00:00,76,6,11,81.0,18.0,15.0,121.0,83.0,107.0,52.2
2018-04-29 12:00:00,52,6,12,76.0,81.0,5.0,76.0,112.0,129.0,66.4
2018-04-29 13:00:00,62,6,13,76.0,81.0,18.0,15.0,121.0,83.0,73.2
2018-04-29 14:00:00,62,6,14,52.0,76.0,81.0,5.0,76.0,112.0,69.4
2018-04-29 15:00:00,85,6,15,62.0,76.0,81.0,18.0,15.0,121.0,65.6
2018-04-29 16:00:00,130,6,16,62.0,52.0,76.0,81.0,5.0,76.0,67.4
2018-04-29 17:00:00,52,6,17,85.0,62.0,76.0,81.0,18.0,15.0,78.2
2018-04-29 18:00:00,65,6,18,130.0,62.0,52.0,76.0,81.0,5.0,78.2
2018-04-29 19:00:00,60,6,19,52.0,85.0,62.0,76.0,81.0,18.0,78.8
2018-04-29 20:00:00,67,6,20,65.0,130.0,62.0,52.0,76.0,81.0,78.4
2018-04-29 21:00:00,83,6,21,60.0,52.0,85.0,62.0,76.0,81.0,74.8
2018-04-29 22:00:00,134,6,22,67.0,65.0,130.0,62.0,52.0,76.0,65.4
2018-04-29 23:00:00,125,6,23,83.0,60.0,52.0,85.0,62.0,76.0,81.8
2018-04-30 00:00:00,162,0,0,134.0,67.0,65.0,130.0,62.0,52.0,93.8
2018-04-30 01:00:00,77,0,1,125.0,83.0,60.0,52.0,85.0,62.0,114.2
2018-04-30 02:00:00,91,0,2,162.0,134.0,67.0,65.0,130.0,62.0,116.2
2018-04-30 03:00:00,80,0,3,77.0,125.0,83.0,60.0,52.0,85.0,117.8
2018-04-30 04:00:00,43,0,4,91.0,162.0,134.0,67.0,65.0,130.0,107.0
2018-04-30 05:00:00,25,0,5,80.0,77.0,125.0,83.0,60.0,52.0,90.6
2018-04-30 06:00:00,32,0,6,43.0,91.0,162.0,134.0,67.0,65.0,63.2
2018-04-30 07:00:00,21,0,7,25.0,80.0,77.0,125.0,83.0,60.0,54.2
2018-04-30 08:00:00,69,0,8,32.0,43.0,91.0,162.0,134.0,67.0,40.2
2018-04-30 09:00:00,91,0,9,21.0,25.0,80.0,77.0,125.0,83.0,38.0
2018-04-30 10:00:00,120,0,10,69.0,32.0,43.0,91.0,162.0,134.0,47.6
2018-04-30 11:00:00,63,0,11,91.0,21.0,25.0,80.0,77.0,125.0,66.6
2018-04-30 12:00:00,49,0,12,120.0,69.0,32.0,43.0,91.0,162.0,72.8
2018-04-30 13:00:00,62,0,13,63.0,91.0,21.0,25.0,80.0,77.0,78.4
2018-04-30 14:00:00,49,0,14,49.0,120.0,69.0,32.0,43.0,91.0,77.0
2018-04-30 15:00:00,62,0,15,62.0,63.0,91.0,21.0,25.0,80.0,68.6
2018-04-30 16:00:00,100,0,16,49.0,49.0,120.0,69.0,32.0,43.0,57.0
2018-04-30 17:00:00,68,0,17,62.0,62.0,63.0,91.0,21.0,25.0,64.4
2018-04-30 18:00:00,57,0,18,100.0,49.0,49.0,120.0,69.0,32.0,68.2
2018-04-30 19:00:00,65,0,19,68.0,62.0,62.0,63.0,91.0,21.0,67.2
2018-04-30 20:00:00,61,0,20,57.0,100.0,49.0,49.0,120.0,69.0,70.4
2018-04-30 21:00:00,88,0,21,65.0,68.0,62.0,62.0,63.0,91.0,70.2
2018-04-30 22:00:00,85,0,22,61.0,57.0,100.0,49.0,49.0,120.0,67.8
2018-04-30 23:00:00,77,0,23,88.0,65.0,68.0,62.0,62.0,63.0,71.2
2018-05-01 00:00:00,81,1,0,85.0,61.0,57.0,100.0,49.0,49.0,75.2
2018-05-01 01:00:00,74,1,1,77.0,88.0,65.0,68.0,62.0,62.0,78.4
2018-05-01 02:00:00,55,1,2,81.0,85.0,61.0,57.0,100.0,49.0,81.0
2018-05-01 03:00:00,84,1,3,74.0,77.0,88.0,65.0,68.0,62.0,74.4
2018-05-01 04:00:00,77,1,4,55.0,81.0,85.0,61.0,57.0,100.0,74.2
2018-05-01 05:00:00,25,1,5,84.0,74.0,77.0,88.0,65.0,68.0,74.2
2018-05-01 06:00:00,5,1,6,77.0,55.0,81.0,85.0,61.0,57.0,63.0
2018-05-01 07:00:00,6,1,7,25.0,84.0,74.0,77.0,88.0,65.0,49.2
2018-05-01 08:00:00,49,1,8,5.0,77.0,55.0,81.0,85.0,61.0,39.4
